State,StateCode,Municipality,MunicipalityCode,Locality,Schools,Students,StudentsFemale,StudentsMale,Teachers
SINALOA,25,SINALOA,017,AGUA BLANCA,4,118,49,69,6
SINALOA,25,SINALOA,017,AGUA CALIENTE DE CEBADA (LA CHUREA),4,199,104,95,10
SINALOA,25,SINALOA,017,AGUA CALIENTE DE COTA,2,7,3,4,1
SINALOA,25,SINALOA,017,AGUA FRÍA,3,49,16,33,4
SINALOA,25,SINALOA,017,ALFONSO G. CALDERÓN VELARDE,5,498,238,260,42
SINALOA,25,SINALOA,017,ALFREDO V. BONFIL (SIETE EJIDOS),4,316,167,149,27
SINALOA,25,SINALOA,017,ARROYO DE AGUA,3,9,3,6,2
SINALOA,25,SINALOA,017,BABURÍA,2,163,78,85,10
SINALOA,25,SINALOA,017,BACUBIRITO,5,341,166,175,27
SINALOA,25,SINALOA,017,BACURATO,2,28,11,17,2
SINALOA,25,SINALOA,017,BAROMENA,3,32,17,15,3
SINALOA,25,SINALOA,017,BUCHINARI,2,31,15,16,2
SINALOA,25,SINALOA,017,BUENAVISTA,2,89,41,48,5
SINALOA,25,SINALOA,017,BURAGÜE,2,11,8,3,1
SINALOA,25,SINALOA,017,CABRERA DE BONES Y OLIVOS,2,57,28,29,4
SINALOA,25,SINALOA,017,CABRERA DE GÁMEZ,1,6,3,3,1
SINALOA,25,SINALOA,017,CABRERA DE INZUNZA,2,32,19,13,2
SINALOA,25,SINALOA,017,CABRERA DE LIMONES,2,114,48,66,6
SINALOA,25,SINALOA,017,CACALOTÁN,1,9,2,7,1
SINALOA,25,SINALOA,017,CAMPO SEIS,2,47,19,28,3
SINALOA,25,SINALOA,017,CAÑADA VERDE,2,19,6,13,3
SINALOA,25,SINALOA,017,CARRIZALEJO,2,19,13,6,2
SINALOA,25,SINALOA,017,CASAS NUEVAS,4,129,72,57,9
SINALOA,25,SINALOA,017,CHACOAPANA,3,28,18,10,4
SINALOA,25,SINALOA,017,CHICURA,1,1,0,1,1
SINALOA,25,SINALOA,017,COLONIA 6 DE MAYO,2,189,96,93,9
SINALOA,25,SINALOA,017,CONCENTRACIÓN 5 DE FEBRERO,3,296,152,144,15
SINALOA,25,SINALOA,017,CORONADO,3,27,15,12,3
SINALOA,25,SINALOA,017,CUATRO CAMINOS,2,4,3,1,1
SINALOA,25,SINALOA,017,CUBIRI DE LA CAPILLA,1,45,25,20,3
SINALOA,25,SINALOA,017,CUBIRI DE LA CUESTA,3,150,69,81,10
SINALOA,25,SINALOA,017,CUBIRI DE LA LOMA,2,78,40,38,4
SINALOA,25,SINALOA,017,CUBIRI DE LA MÁQUINA,2,93,48,45,6
SINALOA,25,SINALOA,017,CUBIRI DE PORTELAS,3,332,175,157,32
SINALOA,25,SINALOA,017,EJIDO BATAMOTE,1,165,78,87,6
SINALOA,25,SINALOA,017,EJIDO CEFERINO PAREDES,2,56,29,27,3
SINALOA,25,SINALOA,017,EJIDO EL MAQUIPO,2,151,81,70,9
SINALOA,25,SINALOA,017,EJIDO FRANCISCO J. MÚGICA,1,12,6,6,1
SINALOA,25,SINALOA,017,EL AGUAJITO,3,24,11,13,3
SINALOA,25,SINALOA,017,EL ALAMITO,2,65,43,22,3
SINALOA,25,SINALOA,017,EL ÁLAMO,2,12,3,9,1
SINALOA,25,SINALOA,017,EL AMAPAL,3,21,9,12,3
SINALOA,25,SINALOA,017,EL ARRAYANAL,1,3,2,1,1
SINALOA,25,SINALOA,017,EL CAIMÁN (MARGEN DERECHO),3,191,91,100,25
SINALOA,25,SINALOA,017,EL CAIMÁN (MARGEN IZQUIERDO),3,47,19,28,3
SINALOA,25,SINALOA,017,EL CAMPITO [CAMPO ZAMORA],1,46,24,22,3
SINALOA,25,SINALOA,017,EL CHAPOTE,2,14,4,10,2
SINALOA,25,SINALOA,017,EL COCHE,3,37,17,20,4
SINALOA,25,SINALOA,017,EL COCHI,1,6,2,4,1
SINALOA,25,SINALOA,017,EL COYOTE,2,87,41,46,4
SINALOA,25,SINALOA,017,EL DERRUMBADERO,2,7,4,3,1
SINALOA,25,SINALOA,017,EL GARBANZO,2,31,12,19,2
SINALOA,25,SINALOA,017,EL GATAL,2,21,13,8,2
SINALOA,25,SINALOA,017,EL GATAL DE OCORONI,3,152,80,72,10
SINALOA,25,SINALOA,017,EL JUNCO,2,18,8,10,2
SINALOA,25,SINALOA,017,EL LIMÓN,2,14,8,6,2
SINALOA,25,SINALOA,017,EL MACAPULE,2,31,17,14,2
SINALOA,25,SINALOA,017,EL MELÓN,3,11,6,5,2
SINALOA,25,SINALOA,017,EL MEZQUITE,4,182,105,77,9
SINALOA,25,SINALOA,017,EL MEZQUITILLO,2,46,24,22,3
SINALOA,25,SINALOA,017,EL NOROTO,2,17,10,7,2
SINALOA,25,SINALOA,017,EL OPOCHI,2,194,93,101,9
SINALOA,25,SINALOA,017,EL PALMAR DE LOS SEPÚLVEDA,4,144,78,66,16
SINALOA,25,SINALOA,017,EL PALOTAL,2,34,23,11,3
SINALOA,25,SINALOA,017,EL PASO,2,7,2,5,1
SINALOA,25,SINALOA,017,EL PERIHUETE,2,17,9,8,2
SINALOA,25,SINALOA,017,EL PLATANITO,5,50,23,27,5
SINALOA,25,SINALOA,017,EL POTRERO DE SOTO,4,179,88,91,10
SINALOA,25,SINALOA,017,EL POTRERO DE VARGAS,3,20,8,12,3
SINALOA,25,SINALOA,017,EL POZO,2,12,3,9,2
SINALOA,25,SINALOA,017,EL PUEBLITO,1,15,5,10,1
SINALOA,25,SINALOA,017,EL PUEBLITO (EL REALITO),2,93,43,50,6
SINALOA,25,SINALOA,017,EL RANCHITO DE LOS LÓPEZ,4,26,10,16,4
SINALOA,25,SINALOA,017,EL SABINAL,1,6,1,5,1
SINALOA,25,SINALOA,017,EL SAUCITO,1,5,2,3,1
SINALOA,25,SINALOA,017,EL TABLÓN,2,5,4,1,1
SINALOA,25,SINALOA,017,EL TALAYOTE,1,5,4,1,1
SINALOA,25,SINALOA,017,EL TERRERO,2,10,7,3,2
SINALOA,25,SINALOA,017,EL TERRERO COLORADO,3,5,3,2,2
SINALOA,25,SINALOA,017,EL VERANITO,3,52,20,32,4
SINALOA,25,SINALOA,017,EL ZAPOTE,2,39,22,17,2
SINALOA,25,SINALOA,017,ESTACIÓN NARANJO,12,1915,972,943,139
SINALOA,25,SINALOA,017,GABRIEL LEYVA VELÁZQUEZ (MEZQUITE ALTO),5,527,266,261,44
SINALOA,25,SINALOA,017,GALLO NUEVO,3,25,8,17,3
SINALOA,25,SINALOA,017,GENARO ESTRADA,5,841,421,420,50
SINALOA,25,SINALOA,017,GÜERA,1,5,2,3,1
SINALOA,25,SINALOA,017,HACIENDA DE LOS CEBALLOS,3,21,11,10,3
SINALOA,25,SINALOA,017,JOSÉ MARÍA MORELOS Y PAVÓN,2,16,9,7,2
SINALOA,25,SINALOA,017,LA ACEITUNA,3,42,17,25,4
SINALOA,25,SINALOA,017,LA BOCATOMA,1,5,0,5,1
SINALOA,25,SINALOA,017,LA CAÑADA,3,33,15,18,3
SINALOA,25,SINALOA,017,LA CEBOLLA,1,10,5,5,1
SINALOA,25,SINALOA,017,LA CUEVITA,2,56,27,29,4
SINALOA,25,SINALOA,017,LA ESTANCIA,2,4,1,3,1
SINALOA,25,SINALOA,017,LA GUAMUCHILERA,2,39,14,25,3
SINALOA,25,SINALOA,017,LA HIGUERITA DE LOS MIRANDA (LA HIGUERITA),2,44,28,16,3
SINALOA,25,SINALOA,017,LA HUERTA,3,46,25,21,5
SINALOA,25,SINALOA,017,LA JOYA,1,2,1,1,1
SINALOA,25,SINALOA,017,LA LOMA DE LUGO,2,54,20,34,3
SINALOA,25,SINALOA,017,LA MESA,3,26,11,15,3
SINALOA,25,SINALOA,017,LA MESA DEL GALLO,2,22,14,8,2
SINALOA,25,SINALOA,017,LA NUEVA ESTANCIA,2,9,5,4,2
SINALOA,25,SINALOA,017,LA PALMA,1,16,6,10,1
SINALOA,25,SINALOA,017,LA PEÑA,2,3,3,0,1
SINALOA,25,SINALOA,017,LA PLAYA,2,23,11,12,2
SINALOA,25,SINALOA,017,LA PLAYITA DE CASILLAS,4,227,114,113,13
SINALOA,25,SINALOA,017,LA POZA,2,12,7,5,2
SINALOA,25,SINALOA,017,LA PRESITA,2,139,73,66,8
SINALOA,25,SINALOA,017,LA TASAJERA,2,4,2,2,1
SINALOA,25,SINALOA,017,LA TUNA,3,46,23,23,4
SINALOA,25,SINALOA,017,LAGUNA DE LOS VALDEZ,1,4,2,2,1
SINALOA,25,SINALOA,017,LAS BAYAS,3,25,12,13,3
SINALOA,25,SINALOA,017,LAS CUEVAS,2,15,5,10,2
SINALOA,25,SINALOA,017,LAS HUAPACAS,3,55,23,32,4
SINALOA,25,SINALOA,017,LAS LAJAS,2,21,7,14,2
SINALOA,25,SINALOA,017,LAS LAJITAS,2,9,3,6,2
SINALOA,25,SINALOA,017,LAS PLAYAS,2,72,37,35,3
SINALOA,25,SINALOA,017,LAS TATEMAS,1,20,9,11,1
SINALOA,25,SINALOA,017,LAS TUNAS DE ABAJO,3,72,37,35,5
SINALOA,25,SINALOA,017,LAS TUNAS DE ARRIBA,3,15,5,10,3
SINALOA,25,SINALOA,017,LICENCIADO BENITO JUÁREZ (PAREDÓN BLANCO),2,48,25,23,3
SINALOA,25,SINALOA,017,LLANO GRANDE,4,496,244,252,32
SINALOA,25,SINALOA,017,LLANOS DE PERAZA,3,66,34,32,6
SINALOA,25,SINALOA,017,LODECÍAS,2,7,3,4,2
SINALOA,25,SINALOA,017,LOMALINDA,1,14,5,9,1
SINALOA,25,SINALOA,017,LOMBARDO TOLEDANO,1,8,5,3,1
SINALOA,25,SINALOA,017,LORENZO F. ROBLES,1,12,7,5,1
SINALOA,25,SINALOA,017,LOS ALISOS DE OLGUÍN,3,58,34,24,5
SINALOA,25,SINALOA,017,LOS CERQUITOS (LA PILA DOS),2,36,13,23,3
SINALOA,25,SINALOA,017,LOS CERRILLOS NÚMERO DOS,2,13,6,7,2
SINALOA,25,SINALOA,017,LOS ÉBANOS,2,10,5,5,2
SINALOA,25,SINALOA,017,LOS HORCONES,1,4,2,2,1
SINALOA,25,SINALOA,017,LOS LAURELES,3,18,4,14,3
SINALOA,25,SINALOA,017,LOS LIMONES,3,18,9,9,3
SINALOA,25,SINALOA,017,LOS MELONES,4,249,120,129,29
SINALOA,25,SINALOA,017,LOS MEZQUITES,3,91,43,48,5
SINALOA,25,SINALOA,017,LOS QUINTERO,2,25,10,15,2
SINALOA,25,SINALOA,017,LOS TASTES,2,46,20,26,3
SINALOA,25,SINALOA,017,LOS TRONCONES (EL AGUAJITO),3,42,19,23,4
SINALOA,25,SINALOA,017,MARIPA,3,309,140,169,26
SINALOA,25,SINALOA,017,MARIPITA,2,45,21,24,3
SINALOA,25,SINALOA,017,MASCAHUILOCHI,2,13,6,7,2
SINALOA,25,SINALOA,017,MATAPÁN DEL LLANO,2,28,17,11,2
SINALOA,25,SINALOA,017,MAZOCARI,3,107,49,58,7
SINALOA,25,SINALOA,017,MELCHOR OCAMPO,2,25,15,10,2
SINALOA,25,SINALOA,017,MESA MORENO,2,6,3,3,1
SINALOA,25,SINALOA,017,NACAVEBA,3,188,94,94,10
SINALOA,25,SINALOA,017,NARANJO SEGUNDO,2,56,28,28,3
SINALOA,25,SINALOA,017,NUEVO TEPOSINA,1,6,3,3,1
SINALOA,25,SINALOA,017,OCURAGÜE,3,59,33,26,5
SINALOA,25,SINALOA,017,PIEDRA BOLA II,1,3,1,2,1
SINALOA,25,SINALOA,017,PLAYA SEGUNDA,2,69,33,36,4
SINALOA,25,SINALOA,017,POROHUI,4,202,99,103,10
SINALOA,25,SINALOA,017,PORTUGUÉS DE NORZAGARAY,3,37,15,22,3
SINALOA,25,SINALOA,017,POTRERO DE BERNAL,1,3,2,1,1
SINALOA,25,SINALOA,017,POTRERO DE LOS FÉLIX,3,27,13,14,3
SINALOA,25,SINALOA,017,PUEBLO VIEJO,2,16,7,9,2
SINALOA,25,SINALOA,017,QUITABOCA,3,29,14,15,3
SINALOA,25,SINALOA,017,RANCHITO DE FIGUEROA,1,13,6,7,4
SINALOA,25,SINALOA,017,RANCHITO DE LLANES,3,38,16,22,3
SINALOA,25,SINALOA,017,RANCHITO LOS CAMACHO,1,7,4,3,1
SINALOA,25,SINALOA,017,RUIZ CORTINES NÚMERO TRES,4,563,276,287,39
SINALOA,25,SINALOA,017,RUIZ CORTINES NÚMERO UNO,2,155,76,79,8
SINALOA,25,SINALOA,017,SAN IGNACIO,2,3,3,0,1
SINALOA,25,SINALOA,017,SAN JOAQUÍN (SAN JOAQUÍN NUEVO),4,213,98,115,19
SINALOA,25,SINALOA,017,SAN JOSÉ DE ALVARADO (SAN JOSÉ NUEVO),2,23,12,11,2
SINALOA,25,SINALOA,017,SAN JOSÉ DE GRACIA,4,312,168,144,15
SINALOA,25,SINALOA,017,SAN JOSÉ DE LAS DELICIAS,5,111,65,46,13
SINALOA,25,SINALOA,017,SAN JOSÉ DE LOS HORNOS,3,49,20,29,3
SINALOA,25,SINALOA,017,SAN JOSÉ DEL ÁLAMO,2,11,3,8,2
SINALOA,25,SINALOA,017,SAN JOSÉ VIEJO,1,13,4,9,1
SINALOA,25,SINALOA,017,SAN MIGUEL DE LOS ORRANTIA,3,51,27,24,5
SINALOA,25,SINALOA,017,SAN MIGUEL DE SAN JOAQUÍN (SAN MIGUEL),2,12,6,6,2
SINALOA,25,SINALOA,017,SAN PABLO MOCHOBAMPO (SAN IGNACIO),3,79,33,46,6
SINALOA,25,SINALOA,017,SAN RAFAEL,2,4,1,3,2
SINALOA,25,SINALOA,017,SAN SEBASTIÁN LÁZARO CÁRDENAS,2,189,85,104,15
SINALOA,25,SINALOA,017,SANTA ANA,3,60,29,31,6
SINALOA,25,SINALOA,017,SANTA MAGDALENA,3,38,17,21,3
SINALOA,25,SINALOA,017,SANTA TERESITA,3,82,43,39,7
SINALOA,25,SINALOA,017,SANTIAGO DE OCORONI,4,732,350,382,58
SINALOA,25,SINALOA,017,SARABIA,3,155,74,81,8
SINALOA,25,SINALOA,017,SEIS DE ENERO,2,15,7,8,2
SINALOA,25,SINALOA,017,SIERRITA DE LOS GERMÁN,3,10,4,6,3
SINALOA,25,SINALOA,017,SINALOA DE LEYVA,11,2870,1433,1437,163
SINALOA,25,SINALOA,017,TECUMENA,2,9,6,3,2
SINALOA,25,SINALOA,017,TEPANTITA DE OCORONI,2,123,65,58,7
SINALOA,25,SINALOA,017,TIERRA BLANCA,1,12,4,8,1
SINALOA,25,SINALOA,017,TOBOBAMPO,4,412,198,214,30
SINALOA,25,SINALOA,017,TODOESTO,2,7,5,2,1
SINALOA,25,SINALOA,017,TRES MARÍAS (LAS VINORAMAS),2,25,13,12,2
SINALOA,25,SINALOA,017,TRES REYES,2,35,19,16,2
SINALOA,25,NAVOLATO,018,AGRÍCOLA AGA JBS,2,26,11,15,4
SINALOA,25,NAVOLATO,018,AGUAPEPITO,3,44,20,24,3
SINALOA,25,NAVOLATO,018,ALTATA,5,702,328,374,70
SINALOA,25,NAVOLATO,018,ALTO DEL VERGEL,1,22,12,10,2
SINALOA,25,NAVOLATO,018,BACHIGUALATILLO,2,33,16,17,2
SINALOA,25,NAVOLATO,018,BACHIMETO,2,161,74,87,8
SINALOA,25,NAVOLATO,018,BACHOCO,3,276,143,133,27
SINALOA,25,NAVOLATO,018,BAINORITOS,1,2,1,1,1
SINALOA,25,NAVOLATO,018,BARICUETO DOS,2,97,43,54,4
SINALOA,25,NAVOLATO,018,BARIOMETO,2,136,69,67,8
SINALOA,25,NAVOLATO,018,BARIOMETO SEGUNDO,2,36,15,21,2
SINALOA,25,NAVOLATO,018,BATAUTO (LAGUNA DE BATAUTO),2,42,25,17,3
SINALOA,25,NAVOLATO,018,CAMPO AGRÍCOLA NUEVO MILENIO,1,12,4,8,2
SINALOA,25,NAVOLATO,018,CAMPO BALBUENA,4,266,128,138,15
SINALOA,25,NAVOLATO,018,CAMPO BERLÍN (BERLÍN),2,54,29,25,3
SINALOA,25,NAVOLATO,018,CAMPO CAMPAÑA,1,11,5,6,3
SINALOA,25,NAVOLATO,018,CAMPO CINCO HERMANOS (EMILIANO ZAPATA),3,116,57,59,5
SINALOA,25,NAVOLATO,018,CAMPO CLOUTHIER,1,17,9,8,2
SINALOA,25,NAVOLATO,018,CAMPO EL DIECISIETE,1,19,5,14,3
SINALOA,25,NAVOLATO,018,CAMPO ESMERALDA,5,255,128,127,15
SINALOA,25,NAVOLATO,018,CAMPO LA 15,3,59,33,26,7
SINALOA,25,NAVOLATO,018,CAMPO LA FERIA,2,14,5,9,5
SINALOA,25,NAVOLATO,018,CAMPO LO DE BELTRÁN,2,79,43,36,4
SINALOA,25,NAVOLATO,018,CAMPO NOGALITOS,4,163,85,78,7
SINALOA,25,NAVOLATO,018,CAMPO NUEVO (EL PUGIDO),2,12,8,4,2
SINALOA,25,NAVOLATO,018,CAMPO PÍA,2,18,13,5,5
SINALOA,25,NAVOLATO,018,CAMPO SAN ARMANDO,1,25,14,11,3
SINALOA,25,NAVOLATO,018,CAMPO SAN ISIDRO,1,4,2,2,1
SINALOA,25,NAVOLATO,018,CAMPO SAN NIKOS,2,24,12,12,4
SINALOA,25,NAVOLATO,018,CAMPO SAN SEVERO,1,16,10,6,4
SINALOA,25,NAVOLATO,018,CAMPO SANTA CECILIA,2,6,4,2,1
SINALOA,25,NAVOLATO,018,CAMPO SOFÍA,2,9,2,7,2
SINALOA,25,NAVOLATO,018,CAMPO VICTORIA,8,668,356,312,29
SINALOA,25,NAVOLATO,018,CAMPO VITAL (COFRADÍA DE LA ESTANCIA NÚMERO DOS),2,20,8,12,2
SINALOA,25,NAVOLATO,018,CAÑADA GUAMUCHILITO,2,26,16,10,2
SINALOA,25,NAVOLATO,018,CASA BLANCA (ÁNGELES DOS),3,110,54,56,7
SINALOA,25,NAVOLATO,018,CINCO DE MAYO,3,54,20,34,5
SINALOA,25,NAVOLATO,018,COFRADÍA DE LA LOMA,2,163,86,77,8
SINALOA,25,NAVOLATO,018,COFRADÍA DE NAVOLATO (COFRADÍA DE LOS ROCHA),2,133,65,68,8
SINALOA,25,NAVOLATO,018,COFRADÍA DE SAN PEDRO (COFRADÍA DE LA ESTANCIA),3,374,181,193,18
SINALOA,25,NAVOLATO,018,COLONIA ENSENADA (TECOMATE),3,103,43,60,12
SINALOA,25,NAVOLATO,018,COLONIA MICHOACANA,3,291,143,148,12
SINALOA,25,NAVOLATO,018,COLONIA MICHOACANA (LUIS VÉLEZ),4,156,80,76,9
SINALOA,25,NAVOLATO,018,COLONIA MORELOS (POZOLE),1,22,15,7,1
SINALOA,25,NAVOLATO,018,COLONIA PRIMAVERA,3,79,44,35,5
SINALOA,25,NAVOLATO,018,CONSTITUYENTES DE SINALOA,2,35,20,15,2
SINALOA,25,NAVOLATO,018,DAUTILLOS,4,334,164,170,26
SINALOA,25,NAVOLATO,018,EJIDO CONVENCIÓN DE AGUASCALIENTES,3,176,98,78,10
SINALOA,25,NAVOLATO,018,EJIDO EL CAIMANCITO,2,43,27,16,3
SINALOA,25,NAVOLATO,018,EJIDO LA PALOMA,2,121,63,58,8
SINALOA,25,NAVOLATO,018,EL BATALLÓN,2,94,50,44,4
SINALOA,25,NAVOLATO,018,EL BLEDAL,2,107,57,50,5
SINALOA,25,NAVOLATO,018,EL BOLSÓN,2,155,82,73,8
SINALOA,25,NAVOLATO,018,EL CAFETAL,1,20,9,11,4
SINALOA,25,NAVOLATO,018,EL CASTILLO,5,533,267,266,36
SINALOA,25,NAVOLATO,018,EL LACO,3,31,10,21,4
SINALOA,25,NAVOLATO,018,EL LIMONCITO,3,373,175,198,28
SINALOA,25,NAVOLATO,018,EL MOLINO,3,207,97,110,11
SINALOA,25,NAVOLATO,018,EL PIZAL,1,9,5,4,1
SINALOA,25,NAVOLATO,018,EL PORTUGUÉS (EL CAMPITO),1,16,5,11,1
SINALOA,25,NAVOLATO,018,EL POTRERO DE SATAYA,4,314,169,145,25
SINALOA,25,NAVOLATO,018,EL REALITO,2,19,10,9,2
SINALOA,25,NAVOLATO,018,EL TANQUE,2,13,5,8,1
SINALOA,25,NAVOLATO,018,EL TETUÁN NUEVO,2,24,15,9,2
SINALOA,25,NAVOLATO,018,EL VERGEL,6,605,313,292,43
SINALOA,25,NAVOLATO,018,GENERAL ÁNGEL FLORES (LA PALMA),15,3008,1480,1528,158
SINALOA,25,NAVOLATO,018,IRAGUATO,2,26,9,17,2
SINALOA,25,NAVOLATO,018,JUAN ALDAMA (EL TIGRE),4,589,277,312,51
SINALOA,25,NAVOLATO,018,LA BANDERA,4,220,116,104,13
SINALOA,25,NAVOLATO,018,LA BEBELAMA DE SAN PEDRO,3,177,88,89,11
SINALOA,25,NAVOLATO,018,LA CAMPIÑA DE SAN PEDRO (LA CAMPIÑA),1,10,4,6,1
SINALOA,25,NAVOLATO,018,LA CAPILLA,1,38,19,19,3
SINALOA,25,NAVOLATO,018,LA CURVA (LA CURVA DE SAN PEDRO),2,175,93,82,8
SINALOA,25,NAVOLATO,018,LA HIGUERITA,2,27,15,12,2
SINALOA,25,NAVOLATO,018,LA LOMA,1,14,7,7,1
SINALOA,25,NAVOLATO,018,LA PIPIMA,2,40,21,19,3
SINALOA,25,NAVOLATO,018,LA SINALOA,2,104,52,52,7
SINALOA,25,NAVOLATO,018,LA VEINTIUNO,1,26,13,13,4
SINALOA,25,NAVOLATO,018,LA VUELTA,3,76,39,37,6
SINALOA,25,NAVOLATO,018,LAGUNA DE SAN PEDRO,2,53,26,27,4
SINALOA,25,NAVOLATO,018,LAS AGUAMITAS,4,291,131,160,16
SINALOA,25,NAVOLATO,018,LAS BEBELAMAS DE SATAYA,1,2,1,1,1
SINALOA,25,NAVOLATO,018,LAS PUENTES (GUADALUPE VICTORIA),4,261,143,118,14
SINALOA,25,NAVOLATO,018,LAS TRANCAS,2,58,32,26,3
SINALOA,25,NAVOLATO,018,LICENCIADO ALFREDO VALDEZ MONTOYA,2,52,22,30,3
SINALOA,25,NAVOLATO,018,LICENCIADO BENITO JUÁREZ (CAMPO GOBIERNO),31,8410,4337,4073,419
SINALOA,25,NAVOLATO,018,LO DE JESÚS [CAMPO ROMERO],3,268,121,147,15
SINALOA,25,NAVOLATO,018,LO DE REYES,3,118,59,59,7
SINALOA,25,NAVOLATO,018,LO DE SAUCEDA,2,205,98,107,7
SINALOA,25,NAVOLATO,018,LO DE VERDUGO,2,99,49,50,7
SINALOA,25,NAVOLATO,018,LOS ALAMITOS,1,8,5,3,1
SINALOA,25,NAVOLATO,018,LOS ARREDONDO (LOS ARREDONDO DE SAN PEDRO),2,49,26,23,3
SINALOA,25,NAVOLATO,018,LOS POCHOTES,2,16,9,7,2
SINALOA,25,NAVOLATO,018,MACARIO GAXIOLA (EL POBLADO),2,21,10,11,2
SINALOA,25,NAVOLATO,018,MONTELARGO,3,15,9,6,2
SINALOA,25,NAVOLATO,018,NAVOLATO,59,10468,5113,5355,655
SINALOA,25,NAVOLATO,018,NINGUNO,1,18,9,9,1
SINALOA,25,NAVOLATO,018,OTAMETO,2,112,38,74,5
SINALOA,25,NAVOLATO,018,PALOS COLORADOS,1,5,1,4,1
SINALOA,25,NAVOLATO,018,PÉNJAMO,1,7,3,4,1
SINALOA,25,NAVOLATO,018,PLAN DE AYALA (EL ZANJÓN),2,23,15,8,2
SINALOA,25,NAVOLATO,018,RÍO VIEJO,2,28,16,12,2
SINALOA,25,NAVOLATO,018,ROSA MORADA,2,50,23,27,3
SINALOA,25,NAVOLATO,018,SACRIFICIO (EL SERRUCHO),2,29,11,18,7
SINALOA,25,NAVOLATO,018,SAN BLAS,4,146,72,74,7
SINALOA,25,NAVOLATO,018,SAN EMILIÓN,2,33,23,10,2
SINALOA,25,NAVOLATO,018,SAN MANUEL,3,36,12,24,3
SINALOA,25,NAVOLATO,018,SAN PEDRO,6,900,440,460,62
SINALOA,25,NAVOLATO,018,SANTA CECILIA,2,14,5,9,2
SINALOA,25,NAVOLATO,018,SANTA ELENA,2,20,13,7,5
SINALOA,25,NAVOLATO,018,SANTA FE,2,4,1,3,2
SINALOA,25,NAVOLATO,018,SANTA MARTHA,6,447,218,229,23
SINALOA,25,NAVOLATO,018,SATAYA,5,554,277,277,98
SINALOA,25,NAVOLATO,018,TOBOLOTO,4,191,94,97,7
SINALOA,25,NAVOLATO,018,VILLA MORELOS (CHAMA),2,48,25,23,3
SINALOA,25,NAVOLATO,018,VILLAMOROS,2,86,45,41,4
SINALOA,25,NAVOLATO,018,YAMETO,3,30,10,20,3
SINALOA,25,NAVOLATO,018,YEBAVITO,3,245,126,119,15
SINALOA,25,ELDORADO,019,CAMPO CHAPO II,2,4,1,3,4
SINALOA,25,ELDORADO,019,CAMPO REBECA,1,8,4,4,1
SINALOA,25,ELDORADO,019,CAMPO SAUCITO DE RITZ,2,17,9,8,9
SINALOA,25,ELDORADO,019,EJIDO LA ARROCERA,2,152,86,66,8
SINALOA,25,ELDORADO,019,EJIDO LA FLOR,2,146,76,70,6
SINALOA,25,ELDORADO,019,EJIDO REBECA DOS (METESACA),2,36,11,25,2
SINALOA,25,ELDORADO,019,EJIDO SAN JOAQUÍN,2,43,18,25,3
SINALOA,25,ELDORADO,019,EL CONCHAL,3,124,62,62,7
SINALOA,25,ELDORADO,019,EL CUERVO,3,70,26,44,5
SINALOA,25,ELDORADO,019,EL HIGUERAL,3,296,145,151,25
SINALOA,25,ELDORADO,019,EL MANGUITO,2,37,19,18,3
SINALOA,25,ELDORADO,019,EL ROSARITO,2,12,7,5,2
SINALOA,25,ELDORADO,019,EL SAUCITO NUEVO,2,45,14,31,3
SINALOA,25,ELDORADO,019,ELDORADO,22,5162,2548,2614,324
SINALOA,25,ELDORADO,019,GUADALUPE VICTORIA (EL ATORÓN),5,606,291,315,56
SINALOA,25,ELDORADO,019,LA CRUZ DE ELDORADO (CRUZ DE NAVITO),2,43,20,23,3
SINALOA,25,ELDORADO,019,LA MOJONERA,2,23,10,13,2
SINALOA,25,ELDORADO,019,LAS ARENITAS,4,588,307,281,32
SINALOA,25,ELDORADO,019,LAS PALMAS,2,9,4,5,1
SINALOA,25,ELDORADO,019,LAS PIEDRITAS,2,132,60,72,8
SINALOA,25,ELDORADO,019,LAS TRES GOTAS DE AGUA,3,162,84,78,9
SINALOA,25,ELDORADO,019,LEOPOLDO SÁNCHEZ CELIS,6,1280,623,657,69
SINALOA,25,ELDORADO,019,NAVITO,2,22,13,9,2
SINALOA,25,ELDORADO,019,NAVOLATILLO,2,16,6,10,2
SINALOA,25,ELDORADO,019,NUEVO HIGUERAL,2,57,27,30,4
SINALOA,25,ELDORADO,019,PORTACELI,4,385,197,188,38
SINALOA,25,ELDORADO,019,SAN DIEGO,3,181,95,86,21
SINALOA,25,ELDORADO,019,SAN MANUEL,2,50,22,28,3
SINALOA,25,ELDORADO,019,SOYATITA (CRUZ SEGUNDA),3,121,51,70,8
SINALOA,25,JUAN JOSÉ RÍOS,020,AGUA DE LAS ARENAS,2,116,55,61,6
SINALOA,25,JUAN JOSÉ RÍOS,020,BABUJAQUI,2,27,17,10,2
SINALOA,25,JUAN JOSÉ RÍOS,020,BACHOCO,5,648,317,331,64
SINALOA,25,JUAN JOSÉ RÍOS,020,CAMPO EL PORVENIR,1,1,0,1,1
SINALOA,25,JUAN JOSÉ RÍOS,020,CAMPO TREINTA Y OCHO,2,50,28,22,3
SINALOA,25,JUAN JOSÉ RÍOS,020,CARRIZO GRANDE,2,22,11,11,2
SINALOA,25,JUAN JOSÉ RÍOS,020,CERRO BATEQUIS,3,14,5,9,2
